"","Purity","Fmeasure","RI","ARI","ball_hall","banfeld_raftery","c_index","calinski_harabasz","davies_bouldin","det_ratio","dunn","gamma","g_plus","gdi11","gdi12","gdi13","gdi21","gdi22","gdi23","gdi31","gdi32","gdi33","gdi41","gdi42","gdi43","gdi51","gdi52","gdi53","ksq_detw","log_det_ratio","log_ss_ratio","mcclain_rao","pbm","point_biserial","ray_turi","ratkowsky_lance","scott_symons","sd_scat","sd_dis","s_dbw","silhouette","tau","trace_w","trace_wib","wemmert_gancarski","xie_beni","infomax","Time"
"kkmeans_polydot_dtaMEId2dtaMEI6",0.9333,0.8724,0.8734,0.7469,0.0159107528213874,-248.198853628706,0.0765063290494892,161.544779440771,0.526444773587656,3.93280969562995,0.0718919294596372,0.800000011920929,7.66496431480497e-06,0.0718919294596372,0.39630013292408,0.132500934131064,1.84014578501475,10.1436979739215,3.39149383365324,0.925816348905014,5.1035094605485,1.70633243516711,0.920845900263323,5.0761101478273,1.69717161429299,0.246240739938692,1.35738793912626,0.453835754697878,0.18209941677144,82.1612463426891,1.02433936576257,0.364033019492286,0.163607801606487,-0.137875461243257,0.0881626894507232,0.432197563029234,-678.702412917494,0.246709704606773,4.63751382385856,1.1558006407907,0.606410659331977,8.66947252555918e-05,0.983842631696553,2.93280969562995,0.695970169844782,14.4643349065107,0.987137774372186,0.00498104095458984
"hierarch_ward.D2_euclidean_dtaEIdtaHIdtaMEI3",0.9333,0.8716,0.8734,0.7468,0.0396250386509856,-194.202836458945,0.0899501715030627,127.356302770357,0.559208240404914,4.43548246926726,0.0976500288500007,-Inf,1.341368794576e-05,0.0976500288500007,0.704040376147256,0.254082867736395,1.55498599673743,11.2111889667581,4.04603363658893,0.686311651047749,4.94819221917616,1.78576529380217,0.66541740112329,4.79754817176142,1.73139899199429,0.185646225256863,1.33847823497247,0.483046711334384,0.29249996864733,89.3781837961011,0.786545681372918,0.386213965720117,0.320348859828972,-0.186642759414735,0.11334779073781,0.576084004402899,NA,0.382617919318467,3.39156015389552,0.596903635732918,0.589334990676726,-3.7931845819123e-05,2.36496791363536,3.43548246926728,0.705481060742816,5.26328170690363,0.996791631981637,0.000135183334350586
"hierarch_complete_manhattan_dtaEIdtaHI3",0.9333,0.8716,0.8734,0.7468,0.0261085866638322,-220.31980765108,0.131607044107729,90.1364988660969,0.635354416431746,3.74466839990116,0.0901873332768906,Inf,7.66496442009865e-05,0.0901873332768906,0.708617143400035,0.253263215148233,1.36478200242518,10.7233232071862,3.83256789342516,0.540735818017329,4.2486528515164,1.51848920287312,0.512019985265864,4.02302769291211,1.43784967330674,0.161630844972424,1.26996090790325,0.453890208053537,2.32035683421517,79.2199840977703,0.440882164893377,0.427534293056537,0.128133981321107,-0.121341825722887,0.160152166293927,0.551777947308449,NA,0.546034058800148,4.98199888850878,0.957798769941734,0.54987209608158,1.44502266755819e-05,1.54859126984127,2.74466839990117,0.681777472636786,5.1619708994709,0.996791631981637,0.00014805793762207
"hierarch_ward.D2_manhattan_dtaEIdtaHI3",0.9333,0.8716,0.8734,0.7468,0.0261085866638322,-220.31980765108,0.131607044107729,90.1364988660969,0.635354416431746,3.74466839990116,0.0901873332768906,Inf,7.66496442009865e-05,0.0901873332768906,0.708617143400035,0.253263215148233,1.36478200242518,10.7233232071862,3.83256789342516,0.540735818017329,4.2486528515164,1.51848920287312,0.512019985265864,4.02302769291211,1.43784967330674,0.161630844972424,1.26996090790325,0.453890208053537,2.32035683421517,79.2199840977703,0.440882164893377,0.427534293056537,0.128133981321107,-0.121341825722887,0.160152166293927,0.551777947308449,NA,0.546034058800148,4.98199888850878,0.957798769941734,0.54987209608158,1.44502266755819e-05,1.54859126984127,2.74466839990117,0.681777472636786,5.1619708994709,0.996791631981637,0.00014495849609375
"hierarch_ward.D2_manhattan_dtaEIdtaHIdtaMEI3",0.9333,0.8716,0.8734,0.7468,0.0396250386509856,-194.202836458945,0.0899501715030627,127.356302770357,0.559208240404914,4.43548246926726,0.0976500288500007,-Inf,1.341368794576e-05,0.0976500288500007,0.704040376147256,0.254082867736395,1.55498599673743,11.2111889667581,4.04603363658893,0.686311651047749,4.94819221917616,1.78576529380217,0.66541740112329,4.79754817176142,1.73139899199429,0.185646225256863,1.33847823497247,0.483046711334384,0.29249996864733,89.3781837961011,0.786545681372918,0.386213965720117,0.320348859828972,-0.186642759414735,0.11334779073781,0.576084004402899,NA,0.382617919318467,3.39156015389552,0.596903635732918,0.589334990676726,-3.7931845819123e-05,2.36496791363536,3.43548246926728,0.705481060742816,5.26328170690363,0.996791631981637,0.000138998031616211
"kkmeans_polydot_dtaEIdtaHI3",0.9333,0.8716,0.8734,0.7468,0.0261085866638322,-220.31980765108,0.131607044107729,90.1364988660969,0.635354416431746,3.74466839990116,0.0901873332768906,Inf,7.66496442009865e-05,0.0901873332768906,0.708617143400035,0.253263215148233,1.36478200242518,10.7233232071862,3.83256789342516,0.540735818017329,4.2486528515164,1.51848920287312,0.512019985265864,4.02302769291211,1.43784967330674,0.161630844972424,1.26996090790325,0.453890208053537,2.32035683421517,79.2199840977703,0.440882164893377,0.427534293056537,0.128133981321107,-0.121341825722887,0.160152166293927,0.551777947308449,NA,0.546034058800148,4.98199888850878,0.957798769941734,0.54987209608158,1.44502266755819e-05,1.54859126984127,2.74466839990117,0.681777472636786,5.1619708994709,0.996791631981637,0.00348520278930664
"hierarch_complete_manhattan_dtaEIdtaHIdtaMEI5",0.9333,0.8716,0.8734,0.7468,0.0371343201652406,-197.627182484774,0.106536064395117,121.948132230883,0.606760638389628,3.96759969330582,0.0619944846941643,Inf,-1.66074231208011e-05,0.0619944846941643,0.320738622227214,0.111001720650211,1.72674060073944,8.93357536492425,3.09174564066825,0.893519842304611,4.62277127662673,1.59985586492427,0.866138156305326,4.48110763856288,1.55082869298763,0.263867992758586,1.36516428622264,0.472458176968726,0.185298307849807,82.6896780354016,0.7431527981383,0.408076343964914,0.257998699000138,-0.171794189797269,0.11837455229101,0.571885443425371,NA,0.364553502618784,3.55419053324836,0.664553514539713,0.549877965060382,4.69632382870821e-05,2.24899339313272,2.96759969330582,0.650883294756415,23.1060965047881,0.996791631981637,0.0001220703125
"kkmeans_polydot_dtaMEIddtaMEI6",0.9333,0.8716,0.8734,0.7468,0.0190888600736519,-237.406498699142,0.0818112347870844,137.426461300663,0.598462595167093,3.89324781450534,0.064266027191928,-Inf,3.32148462416022e-05,0.064266027191928,0.322821591759303,0.11009248787629,1.87583005152467,9.42268364115073,3.21343649559528,0.952172342824787,4.7829592830112,1.63114209309243,0.930833075105777,4.67576771270523,1.594586339216,0.279423622905253,1.40360284683592,0.478673463433095,0.780710052916367,81.5546233823,0.862645936585011,0.403049432868607,0.140066975853156,-0.130547564561996,0.105042037893804,0.432989475735582,-589.786970733847,0.261334930254534,4.67713387945046,1.37244609434755,0.555421930704102,-9.39264765741642e-05,1.1524305900022,2.89324781450534,0.661290710146457,22.0365622734132,0.996791631981637,0.00365304946899414
"kkmeans_polydot_dtaMEIddtaMEId2dtaMEI6",0.9333,0.8716,0.8734,0.7468,0.019906137122637,-234.883112258148,0.0818675454862981,131.833361635836,0.617340060390422,3.93098541201351,0.0678327578595671,Inf,7.47334003583262e-05,0.0678327578595671,0.329873641321773,0.11317602455266,1.87558712100235,9.12106145679883,3.12933604286996,0.956790962965414,4.65291591992455,1.59636436632163,0.930560938452329,4.52535817391629,1.55260070416218,0.288065729829599,1.40087612884078,0.480625219152525,0.0376049306521669,82.1334081252759,0.821095702677121,0.415712212526327,0.134768485889663,-0.128435686321685,0.109498501566174,0.353534825083356,-1017.49538911543,0.261658278934693,4.67713380864759,1.54737254761908,0.542944568420302,1.98690624746456e-05,1.20132309992284,2.9309854120135,0.652654900027496,20.6071942172278,0.996791631981637,0.00391602516174316
"kkmeans_polydot_dtaEIdtaHIdtaMEI6",0.9333,0.8716,0.8734,0.7468,0.041193470511577,-191.99134777021,0.1034554264189,119.565090668909,0.601991736155502,-4.22540743030932,0.0442336645163411,Inf,7.34559100788822e-05,0.0442336645163411,0.26342858097285,0.0887942211899951,1.58769796862978,9.45535549592796,3.1871292182301,0.749049352931362,4.46087861539132,1.50363427162674,0.725018435695307,4.31776520852829,1.45539484575533,0.220284358903436,1.31187855925906,0.44219664599441,0.209552675353627,NA,0.72341790432445,0.409180516665131,0.279891378619898,-0.179579400190686,0.120733865334736,0.574432961237429,NA,0.379043101963331,3.39880403867034,0.712376445230772,0.55652172450096,2.34816191435411e-05,2.50834976989638,3.22540743030932,0.664721659424644,32.4355573693497,0.996791631981637,0.00435781478881836
"hierarch_complete_euclidean_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108686,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.0001220703125
"hierarch_average_euclidean_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108686,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.000124931335449219
"hierarch_centroid_euclidean_dtaMEIddtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0138118906035665,-256.98464366576,0.0445343828946409,191.824041048506,0.489970517343596,4.84053088122311,0.154388919266897,1.13461542129517,4.47122913976387e-06,0.154388919266897,0.920250665250008,0.322027949127449,1.94520181179542,11.5945708399947,4.0573465574209,0.974434834163038,5.80821673368361,2.0324985283523,0.962476186205916,5.73693601101072,2.00755490613993,0.235792477443102,1.40546475264101,0.491821357978528,0.328410537977392,94.6214640549942,1.19613548840932,0.339805774235886,0.201905356377398,-0.142835521840281,0.0755901081050285,0.445810478913122,-642.235533114921,0.209225993814279,4.67881543510149,0.494940292300989,0.634659010501066,-0.000106577508611391,0.828713436213992,3.84053088122311,0.733151737267699,2.93773554490616,1,0.0001220703125
"hierarch_centroid_euclidean_dtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0127506292866941,-261.845427382565,0.0444928312745645,207.777393111263,0.466292604558419,4.86345355307112,0.137954969086639,-0.730769217014313,2.42723869091377e-05,0.137954969086639,0.855464123104995,0.298392501208469,1.95403840260654,12.1170680524706,4.2265270346658,0.972094797208272,6.02799760512026,2.10261217751821,0.966814666647379,5.99525531036959,2.09119141192199,0.225409264518143,1.39777160683247,0.487553545047651,0.146122421596505,94.904927590689,1.27602427062811,0.322850397287221,0.215730281978128,-0.145491823257762,0.0697862254544477,0.445456079045986,-690.031916476601,0.207104118587279,4.67895685602949,0.591719510080122,0.651283022898427,6.86431427543542e-05,0.765037757201646,3.86345355307112,0.743793968435246,3.42753164265237,1,0.000120878219604492
"hierarch_centroid_euclidean_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108686,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.000123023986816406
"hierarch_single_manhattan_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108686,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.000126838684082031
"hierarch_complete_manhattan_dtaEIdtaHI7",0.9333,0.8716,0.8734,0.7468,0.0236728216677296,-227.465215361435,0.149941805064943,84.0760035422983,0.681456769602785,4.08652873439271,0.0782960292686271,-Inf,-7.47334003583262e-05,0.0782960292686271,0.440838477341673,0.145984933559194,1.44900547212133,8.15848992543576,2.70170747546838,0.665193372425537,3.74530913223906,1.24026992409012,0.624279752521637,3.51494881806413,1.16398544147805,0.216406826941193,1.21845841949134,0.403496020780009,1.70566584821429,84.4617533694257,0.371278183283411,0.45651101880862,0.100253114328855,-0.108825110633677,0.171696500158848,0.550662140563369,NA,0.544255859276101,5.3210426587309,0.981755859276101,0.523384476749322,-1.98690624746456e-05,1.45538938492063,3.08652873439272,0.637626541770522,10.9154203869048,0.996791631981637,0.00011897087097168
"hierarch_average_manhattan_dtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0127506292866941,-261.845427382565,0.0444928312745645,207.777393111263,0.466292604558419,4.86345355307112,0.137954969086639,-0.730769217014313,2.42723869091377e-05,0.137954969086639,0.855464123104995,0.298392501208469,1.95403840260654,12.1170680524706,4.2265270346658,0.972094797208272,6.02799760512026,2.10261217751821,0.966814666647379,5.99525531036959,2.09119141192199,0.225409264518143,1.39777160683247,0.487553545047651,0.146122421596505,94.904927590689,1.27602427062811,0.322850397287221,0.215730281978128,-0.145491823257762,0.0697862254544477,0.445456079045986,-690.031916476601,0.207104118587279,4.67895685602949,0.591719510080122,0.651283022898427,6.86431427543542e-05,0.765037757201646,3.86345355307112,0.743793968435246,3.42753164265237,1,0.00011897087097168
"hierarch_centroid_manhattan_dtaMEIddtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0138118906035665,-256.98464366576,0.0445343828946409,191.824041048506,0.489970517343596,4.84053088122311,0.154388919266897,1.13461542129517,4.47122913976387e-06,0.154388919266897,0.920250665250008,0.322027949127449,1.94520181179542,11.5945708399947,4.0573465574209,0.974434834163038,5.80821673368361,2.0324985283523,0.962476186205916,5.73693601101072,2.00755490613993,0.235792477443102,1.40546475264101,0.491821357978528,0.328410537977392,94.6214640549942,1.19613548840932,0.339805774235886,0.201905356377398,-0.142835521840281,0.0755901081050285,0.445810478913122,-642.235533114921,0.209225993814279,4.67881543510149,0.494940292300989,0.634659010501066,-0.000106577508611391,0.828713436213992,3.84053088122311,0.733151737267699,2.93773554490616,1,0.000121831893920898
"hierarch_centroid_manhattan_dtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0127506292866941,-261.845427382565,0.0444928312745645,207.777393111263,0.466292604558419,4.86345355307112,0.137954969086639,-0.730769217014313,2.42723869091377e-05,0.137954969086639,0.855464123104995,0.298392501208469,1.95403840260654,12.1170680524706,4.2265270346658,0.972094797208272,6.02799760512026,2.10261217751821,0.966814666647379,5.99525531036959,2.09119141192199,0.225409264518143,1.39777160683247,0.487553545047651,0.146122421596505,94.904927590689,1.27602427062811,0.322850397287221,0.215730281978128,-0.145491823257762,0.0697862254544477,0.445456079045986,-690.031916476601,0.207104118587279,4.67895685602949,0.591719510080122,0.651283022898427,6.86431427543542e-05,0.765037757201646,3.86345355307112,0.743793968435246,3.42753164265237,1,0.000119924545288086
"hierarch_ward.D2_manhattan_dtaEIdtaHI7",0.9333,0.8716,0.8734,0.7468,0.0236728216677296,-227.465215361435,0.149941805064943,84.0760035422983,0.681456769602785,4.08652873439271,0.0782960292686271,-Inf,-7.47334003583262e-05,0.0782960292686271,0.440838477341673,0.145984933559194,1.44900547212133,8.15848992543576,2.70170747546838,0.665193372425537,3.74530913223906,1.24026992409012,0.624279752521637,3.51494881806413,1.16398544147805,0.216406826941193,1.21845841949134,0.403496020780009,1.70566584821429,84.4617533694257,0.371278183283411,0.45651101880862,0.100253114328855,-0.108825110633677,0.171696500158848,0.550662140563369,NA,0.544255859276101,5.3210426587309,0.981755859276101,0.523384476749322,-1.98690624746456e-05,1.45538938492063,3.08652873439272,0.637626541770522,10.9154203869048,0.996791631981637,0.000118017196655273
"hierarch_ward.D2_manhattan_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108686,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.000139951705932617
"kmeans_euclidean_dtaMEIddtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0138118906035665,-256.98464366576,0.0445343828946409,191.824041048506,0.489970517343596,4.84053088122311,0.154388919266897,1.13461542129517,4.47122913976387e-06,0.154388919266897,0.920250665250008,0.322027949127449,1.94520181179542,11.5945708399947,4.0573465574209,0.974434834163038,5.80821673368361,2.0324985283523,0.962476186205916,5.73693601101072,2.00755490613993,0.235792477443102,1.40546475264101,0.491821357978528,0.328410537977392,94.6214640549942,1.19613548840932,0.339805774235886,0.201905356377398,-0.142835521840281,0.0755901081050285,0.445810478913122,-642.235533114921,0.209225993814279,4.67881543510149,0.494940292300989,0.634659010501066,-0.000106577508611391,0.828713436213992,3.84053088122311,0.733151737267699,2.93773554490616,1,0.00135111808776855
"kmeans_euclidean_dtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0127506292866941,-261.845427382565,0.0444928312745645,207.777393111263,0.466292604558419,4.86345355307112,0.137954969086639,-0.730769217014313,2.42723869091377e-05,0.137954969086639,0.855464123104995,0.298392501208469,1.95403840260654,12.1170680524706,4.2265270346658,0.972094797208272,6.02799760512026,2.10261217751821,0.966814666647379,5.99525531036959,2.09119141192199,0.225409264518143,1.39777160683247,0.487553545047651,0.146122421596505,94.904927590689,1.27602427062811,0.322850397287221,0.215730281978128,-0.145491823257762,0.0697862254544477,0.445456079045986,-690.031916476601,0.207104118587279,4.67895685602949,0.591719510080122,0.651283022898427,6.86431427543542e-05,0.765037757201646,3.86345355307112,0.743793968435246,3.42753164265237,1,0.00139594078063965
"kmeans_euclidean_dtaMEIddtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0146690497256516,-253.366570597424,0.0446286191147493,180.616216701977,0.513781081465555,4.86353255161178,0.160634140784678,-0.576923072338104,-5.23772572918488e-05,0.160634140784678,0.916676931582241,0.32187840213185,1.93434119197192,11.0385372613086,3.87602939828548,0.974074911806784,5.55866889146056,1.9518495547554,0.957076725710735,5.46166681583159,1.91778862005616,0.245863957590587,1.40305054162124,0.492661755617394,0.0167778425455452,94.9059021808424,1.13593141988244,0.355435428731355,0.1880097431858,-0.140189345390735,0.0802807204401005,0.364074511564135,-1066.38702981305,0.209733101210056,4.67880166603897,0.60973310717052,0.618869911677507,5.41919584833124e-05,0.880142983539095,3.86353255161178,0.721847297257787,2.84989633094148,1,0.00144100189208984
"kmeans_euclidean_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108688,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.00150513648986816
"kkmeans_polydot_dtaMEIddtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0138118906035665,-256.98464366576,0.0445343828946409,191.824041048506,0.489970517343596,4.84053088122311,0.154388919266897,1.13461542129517,4.47122913976387e-06,0.154388919266897,0.920250665250008,0.322027949127449,1.94520181179542,11.5945708399947,4.0573465574209,0.974434834163038,5.80821673368361,2.0324985283523,0.962476186205916,5.73693601101072,2.00755490613993,0.235792477443102,1.40546475264101,0.491821357978528,0.328410537977392,94.6214640549942,1.19613548840932,0.339805774235886,0.201905356377398,-0.142835521840281,0.0755901081050285,0.445810478913122,-642.235533114921,0.209225993814279,4.67881543510149,0.494940292300989,0.634659010501066,-0.000106577508611391,0.828713436213992,3.84053088122311,0.733151737267699,2.93773554490616,1,0.00368404388427734
"kkmeans_polydot_dtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0127506292866941,-261.845427382565,0.0444928312745645,207.777393111263,0.466292604558419,4.86345355307112,0.137954969086639,-0.730769217014313,2.42723869091377e-05,0.137954969086639,0.855464123104995,0.298392501208469,1.95403840260654,12.1170680524706,4.2265270346658,0.972094797208272,6.02799760512026,2.10261217751821,0.966814666647379,5.99525531036959,2.09119141192199,0.225409264518143,1.39777160683247,0.487553545047651,0.146122421596505,94.904927590689,1.27602427062811,0.322850397287221,0.215730281978128,-0.145491823257762,0.0697862254544477,0.445456079045986,-690.031916476601,0.207104118587279,4.67895685602949,0.591719510080122,0.651283022898427,6.86431427543542e-05,0.765037757201646,3.86345355307112,0.743793968435246,3.42753164265237,1,0.00306296348571777
"kkmeans_polydot_dtaMEIddtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0146690497256516,-253.366570597424,0.0446286191147493,180.616216701977,0.513781081465555,4.86353255161178,0.160634140784678,-0.576923072338104,-5.23772572918488e-05,0.160634140784678,0.916676931582241,0.32187840213185,1.93434119197192,11.0385372613086,3.87602939828548,0.974074911806784,5.55866889146056,1.9518495547554,0.957076725710735,5.46166681583159,1.91778862005616,0.245863957590587,1.40305054162124,0.492661755617394,0.0167778425455452,94.9059021808424,1.13593141988244,0.355435428731355,0.1880097431858,-0.140189345390735,0.0802807204401005,0.364074511564135,-1066.38702981305,0.209733101210056,4.67880166603897,0.60973310717052,0.618869911677507,5.41919584833124e-05,0.880142983539095,3.86353255161178,0.721847297257787,2.84989633094148,1,0.00320887565612793
"kkmeans_polydot_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108686,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.00314497947692871
"spc_rbfdot_dtaMEIddtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0138118906035665,-256.98464366576,0.0445343828946409,191.824041048506,0.489970517343596,4.84053088122311,0.154388919266897,1.13461542129517,4.47122913976387e-06,0.154388919266897,0.920250665250008,0.322027949127449,1.94520181179542,11.5945708399947,4.0573465574209,0.974434834163038,5.80821673368361,2.0324985283523,0.962476186205916,5.73693601101072,2.00755490613993,0.235792477443102,1.40546475264101,0.491821357978528,0.328410537977392,94.6214640549942,1.19613548840932,0.339805774235886,0.201905356377398,-0.142835521840281,0.0755901081050285,0.445810478913122,-642.235533114921,0.209225993814279,4.67881543510149,0.494940292300989,0.634659010501066,-0.000106577508611391,0.828713436213992,3.84053088122311,0.733151737267699,2.93773554490616,1,0.0123579502105713
"spc_rbfdot_dtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0127506292866941,-261.845427382565,0.0444928312745645,207.777393111263,0.466292604558419,4.86345355307112,0.137954969086639,-0.730769217014313,2.42723869091377e-05,0.137954969086639,0.855464123104995,0.298392501208469,1.95403840260654,12.1170680524706,4.2265270346658,0.972094797208272,6.02799760512026,2.10261217751821,0.966814666647379,5.99525531036959,2.09119141192199,0.225409264518143,1.39777160683247,0.487553545047651,0.146122421596505,94.904927590689,1.27602427062811,0.322850397287221,0.215730281978128,-0.145491823257762,0.0697862254544477,0.445456079045986,-690.031916476601,0.207104118587279,4.67895685602949,0.591719510080122,0.651283022898427,6.86431427543542e-05,0.765037757201646,3.86345355307112,0.743793968435246,3.42753164265237,1,0.0127899646759033
"spc_rbfdot_dtaMEIddtaMEId2dtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0146690497256516,-253.366570597424,0.0446286191147493,180.616216701977,0.513781081465555,4.86353255161178,0.160634140784678,-0.576923072338104,-5.23772572918488e-05,0.160634140784678,0.916676931582241,0.32187840213185,1.93434119197192,11.0385372613086,3.87602939828548,0.974074911806784,5.55866889146056,1.9518495547554,0.957076725710735,5.46166681583159,1.91778862005616,0.245863957590587,1.40305054162124,0.492661755617394,0.0167778425455452,94.9059021808424,1.13593141988244,0.355435428731355,0.1880097431858,-0.140189345390735,0.0802807204401005,0.364074511564135,-1066.38702981305,0.209733101210056,4.67880166603897,0.60973310717052,0.618869911677507,5.41919584833124e-05,0.880142983539095,3.86353255161178,0.721847297257787,2.84989633094148,1,0.0115821361541748
"spc_rbfdot_dtaEIdtaHIdtaMEI7",0.9333,0.8713,0.8734,0.7468,0.0361968652263375,-200.523295172592,0.0874629769286376,129.457208526999,0.579770461546429,5.36879704108688,0.137149126015518,1.23076927661896,-7.40946552186042e-05,0.137149126015518,0.793220156869097,0.268812930356282,1.6761059459872,9.69398099740541,3.28517551673955,0.802721489484713,4.64264617872385,1.57333788495255,0.776067740342766,4.48849068616072,1.52109641160173,0.22497057600491,1.30114715838112,0.440943384305475,0.175515143574343,100.836232123833,0.802907379902187,0.390289281504381,0.283785654270518,-0.179230246195492,0.112006122833832,0.576182371100012,NA,0.372537269909593,3.51815846717303,0.801108702738496,0.580898187154291,-0.000115609499574743,2.17181191358025,4.36879704108685,0.688490959149056,3.58636871451434,1,0.0130770206451416
