"","Purity","Fmeasure","RI","ball_hall","banfeld_raftery","c_index","calinski_harabasz","davies_bouldin","det_ratio","dunn","gamma","g_plus","gdi11","gdi12","gdi13","gdi21","gdi22","gdi23","gdi31","gdi32","gdi33","gdi41","gdi42","gdi43","gdi51","gdi52","gdi53","ksq_detw","log_det_ratio","log_ss_ratio","mcclain_rao","pbm","point_biserial","ray_turi","ratkowsky_lance","scott_symons","sd_scat","sd_dis","s_dbw","silhouette","tau","trace_w","trace_wib","wemmert_gancarski","xie_beni","infomax"
"21",0.82,0.699,0.7018,0.0236628813364917,-374.548560152079,0.171056212941295,141.269071816339,0.700065758779921,3.8651274775577,0.0563328695512146,-0.921875,-1.00418207175227e-05,0.0563328695512146,0.373043605310195,0.128339483201325,1.75573519400877,11.6267073195618,3.99997637671566,0.642683753907964,4.25593559394575,1.46418425859609,0.620785526735869,4.11092267911895,1.41429496339985,0.217208431407609,1.43838254648825,0.494851727879392,-0.255010212686175,135.199466404598,0.365698903949959,0.46482028152748,0.0828565718749643,-0.102346411197711,0.17315042624334,0.485741493286762,NA,0.397755275902069,5.4133627654196,1.79775525206021,0.501079022645862,1.36231050289096e-05,2.36346564298433,2.8651274775577,0.624465628465122,21.0272744037752,0.998845535995202
"22",0.81,0.6865,0.6891,0.0138941309409176,-427.467171730402,0.118282323350281,195.269245904648,0.626589376039892,3.22482088746041,0.0402863743898133,1.94736838340759,8.24572269688666e-06,0.0402863743898133,0.229124734171703,0.0790990273677688,2.00129724034898,11.382178345378,3.92938475062754,0.812208167987452,4.61935290531547,1.59470483708282,0.799178595533073,4.54524851219998,1.56912232875912,0.250635174436438,1.42546254376636,0.492101829026496,0.725263495649775,117.087740993344,0.689411875765844,0.426293093847868,0.0757848322272514,-0.0973057762357899,0.125016102187031,0.416490454259221,-1092.36890334128,0.311062362328608,5.99191824781223,1.73211493744,0.532029448029775,1.2814761336989e-05,1.39281741014318,2.22482088746041,0.647946663026191,49.1968472970521,0.99740158856774
"23",0.81,0.6865,0.6891,0.0165292725632966,-410.086094585667,0.121732925280718,164.073362057482,0.701382407348718,3.24263245125403,0.0427556093860305,-1.5263158082962,-4.57188566541836e-06,0.0427556093860305,0.231774100316253,0.0815899914777385,1.85792915738783,10.0716576161254,3.54546283620608,0.767562031747403,4.16088092065167,1.46472896839047,0.73551144349956,3.98713772385425,1.40356723406953,0.258182052092922,1.39958039894509,0.492685561788511,0.167473844891776,117.638548487196,0.515346178750352,0.4717119900675,0.0678170790377802,-0.0920166853704037,0.148785882692204,0.340613507576345,-1701.49919861514,0.317206778220245,5.99127332203386,1.78387347667606,0.488758132639577,-1.0044002184326e-05,1.65799589910344,2.24263245125403,0.61600449484596,44.030578612957,0.99740158856774
"24",0.8,0.686,0.6768,0.0116479043089313,-552.484204857462,0.535618284175425,10.2728331198086,1.39753816878322,1.29331326775373,0.0130923253026591,-Inf,6.53126557235478e-07,0.0130923253026591,0.135903986551235,0.0485819379470876,0.721979718376493,7.49446104249904,2.67906373133722,0.147106558333376,1.52702955839915,0.545871075103072,0.107651737076059,1.11747148727127,0.3994653271763,0.0918896071777329,0.953853776879838,0.340976495060368,2.00915470736112,25.7207350223315,-2.2554646291115,1.03234882583199,0.00209344644084397,0.00181302894249715,2.19795257419899,0.216479383195777,-1263.39771062662,0.70950686526924,24.3234817351977,1.79169869018226,0.238321603361972,-1.85155872957215e-06,1.48602743055555,0.29331326775373,0.306210579842738,148.602743055555,0.942683189255492
"25",0.79,0.6894,0.6648,0.0187269743867233,-388.694484301885,0.233629035100618,83.7702931247205,0.718843572699576,4.31262530956359,0.0320667683897433,-1.21052634716034,-5.30665307171202e-06,0.0320667683897433,0.217346702814207,0.0749324348415831,1.33857154419191,9.07276056242975,3.1279243295386,0.523222822930559,3.54637405362844,1.2226476834321,0.486238209152211,3.29569447900215,1.13622340991617,0.191231382006748,1.29615525482964,0.44686239965702,2.73152841381253,146.154683922543,-0.156889031349934,0.536131431834908,0.0483768117542731,-0.0746110994496903,0.240875365804891,0.495520447001054,NA,0.612620049037898,6.59486806798952,1.18404864601132,0.513085638115111,-8.08072956825979e-06,2.21533880524526,3.31262530956359,0.608537525338889,55.3834701311315,0.868721246339405
"26",0.74,0.6086,0.6113,0.00205281719728394,-618.647007803234,0.292320081528226,40.5525104057905,1.2929673626264,3.16176536632126,0.0403107848598314,-0.583333313465118,-1.55117552050751e-06,0.0403107848598314,0.304327142704736,0.10845843953457,1.28313773992824,9.68707613723721,3.45235443726646,0.356755082293006,2.69333021465952,0.959869664063107,0.263978382316678,1.9929105103162,0.710248721687797,0.171871912588493,1.29755072373634,0.462431071585142,0.024655016068509,115.113053183454,-0.882369791128005,0.698685476994298,0.00132473002733633,-0.0119669605379099,0.600288360853834,0.429458226614082,-1434.79568809259,0.812223280573492,34.0278992288793,1.81222328057349,0.296513616154027,1.61625317384392e-06,0.2073717716944,2.16176536632126,0.448870268578137,25.7427026930977,0.995378438820226
"27",0.73,0.6254,0.6018,0.0106895786765562,-457.519934901107,0.268832941588877,67.7605481653415,0.902577852684923,2.60853420435326,0.0216118361536839,0.508771955966949,1.14297141635459e-06,0.0216118361536839,0.167644649456352,0.057042254898242,1.42129661677749,11.0251054745548,3.75136861688688,0.432707759132991,3.35654685150521,1.1420883499852,0.39507846081064,3.06465353519095,1.04276962429794,0.174060367923048,1.35019945354014,0.459414730157293,0.970163175539972,95.878845604654,-0.368987338552212,0.529617979259437,0.0143173086596093,-0.0466535124865687,0.309357001493708,0.444322641690372,NA,0.852699839004604,10.9405286784502,1.61460461510095,0.421639526008041,3.37921539042643e-06,1.03381617578308,1.60853420435326,0.575082744629704,103.381617578307,0.893173458377857
"28",0.68,0.5648,0.5604,0.026534044378858,-397.119860626195,0.450415589297798,7.15600128270404,2.48959849210464,1.10280669999582,0.0297491973899787,0.9375,1.63281639308869e-07,0.0297491973899787,0.20158999115371,0.0702083057398626,0.663016194521264,4.49280789112421,1.56472267420262,0.265362242699837,1.79817866872633,0.62625667587125,0.114448483797934,0.775539203089656,0.270099190798868,0.1563450697852,1.0594437497511,0.368975415252618,1.23559411041764,9.78584755895858,-2.61701613377537,0.887868221919095,0.00290328214972171,-0.0126042138675769,3.2867517864827,0.146294233631729,-1095.62884524946,0.795803746575043,20.6178100118655,1.81754287182681,0.260732427301711,6.92993624837778e-06,3.09272875462963,0.102806699995824,0.147891421498337,48.6448073954326,0.970950594454669
"29",0.67,0.5489,0.5533,0.000711938427996693,-724.732063205782,0.157539562419764,155.093190805331,0.601911102341435,-2.84799107266526,0.0225725007998966,15.5714282989502,-6.28634307222623e-06,0.0225725007998966,0.236631471477823,0.0821957276378764,1.93339234279228,20.2680898795665,7.04027399684655,0.454944398649462,4.76926165369805,1.65663903230164,0.454796120960792,4.7677072327693,1.65609909245976,0.136864696539371,1.43477653728227,0.498380459467843,-2.20956811524611e-09,NA,0.45905868858386,0.418857833723174,0.00311370542885293,-0.01952042901551,0.157906352128247,0.324976529902774,NA,0.386392183650212,29.779278792717,1.6456514075882,0.558267204624947,-1.25841942421716e-05,0.0712248004090525,1.84799107266526,0.677175415376745,64.1023203681443,0.99971144175281
"30",0.66,0.5424,0.5467,0.00463452806541749,-697.38074664713,0.406325750597988,12.8902577806642,1.49397545564453,1.38322922385875,0.0175411603861406,0.65625,8.65392689513158e-06,0.0175411603861406,0.209474675870704,0.0744969579717714,0.790131439893194,9.43566580678736,3.35567245120261,0.129282163445319,1.54387387649501,0.549058767189383,0.0883753474855414,1.05536902131751,0.375328336463584,0.0680839166484708,0.813050907579346,0.289151034792555,0.205282678461538,32.442078288119,-2.02849566341951,0.76286845475072,0.000880452030883517,-0.00873824046742477,1.89761914898956,0.240297814138585,-1562.11434033967,0.851289030784949,39.6969536985649,1.9217115609592,0.265621729318865,-9.69780412301115e-06,0.481675641025641,0.383229223858753,0.399806878373607,48.1675641025641,0.998845535995202
"31",0.65,0.5403,0.5404,0.0307988661702272,-393.814353885816,0.454375912673718,4.58299043229438,3.43429970559123,1.06650880420616,0.0309161398080289,-6.7142858505249,8.24572269688666e-06,0.0309161398080289,0.182387264236216,0.0620080761235832,0.693483418602484,4.09114929281172,1.39091014849073,0.279339768421183,1.64794235215247,0.560267929054536,0.094611854352502,0.55815497622982,0.189761694160787,0.174618722287137,1.03014901731372,0.350230368067221,0.361217106610811,6.43905141283482,-3.062615760797,0.912447123217786,0.00184971291661619,-0.01047856207009,5.24107574625133,0.097697420414672,-1719.82041658396,0.849770671582756,24.6680897563781,1.8270434205299,0.216753272829592,5.42621191644714e-06,3.44515993299787,0.0665088042061591,0.0581073423500349,49.0841212553125,0.98581503717892
"32",0.64,0.6196,0.5345,0.0104259987067744,-479.877114146244,0.24336792032496,61.6046723892009,0.791180365662105,2.9558094340685,0.0388514344942906,0.390625,-3.18399184302721e-06,0.0388514344942906,0.318091451292247,0.104489795918367,1.32123441423484,10.8174479988116,3.55342128548717,0.410087607819499,3.35754301034727,1.10291861825612,0.386155994138005,3.16160579910143,1.03855524372115,0.130217068619127,1.06613660162709,0.350214994689583,0.58152356514881,108.377253350733,-0.464229760533559,0.405494828112948,0.0157547560160996,-0.0558164927637327,0.213801964837798,0.42610593251844,-2323.57884546297,1.04635282015935,10.0610724898927,1.37492425894872,0.489701583234203,-6.48949921905893e-06,0.844856845238095,1.9558094340685,0.682350658776544,21.1214211309524,0.634309554640566
"33",0.64,0.6196,0.5345,0.0104271750106293,-479.850832184156,0.243460378594077,61.5903100920165,0.791280954590061,2.96901555744382,0.0388514344942906,0.53125,8.00079972629813e-06,0.0388514344942906,0.318091451292247,0.104489795918367,1.32123441423484,10.8174479988116,3.55342128548717,0.410103193168157,3.35767061351658,1.10296053459516,0.386156132632559,3.16160693300894,1.0385556161982,0.130249788807812,1.06640449424008,0.350302994679354,5.60852357619048e-09,108.823043572876,-0.464462924205654,0.405763373620604,0.0157530663529728,-0.0557934000911625,0.213851821501176,0.30209954211271,-Inf,1.04635281939397,10.061068881498,1.37492425818334,0.48957055929266,-8.82571860344284e-06,0.845054464285714,1.96901555744382,0.682273555070979,21.1263616071428,0.634309554640566
"34",0.64,0.6028,0.5345,0.0134746796875,-439.12366532395,0.217981904670358,76.4583304809045,0.765960990051224,3.2723079240136,0.0624322933394576,-0.03125,-5.38829406190819e-06,0.0624322933394576,0.432519257264734,0.145901780620046,1.45868465936607,10.1054946359584,3.40888789728549,0.546190398195591,3.78390497475739,1.27642518625764,0.512816003940781,3.55269341031486,1.19843055738158,0.185865748686903,1.28764316146313,0.434360844991709,1.270515901725,118.549552311866,-0.248221585836818,0.454717194792912,0.0261996070990576,-0.0669352671588322,0.205079026724447,0.44851007790217,NA,0.821812824625495,8.11626949493138,1.35669656218958,0.494396445015478,4.9366382305893e-07,1.24528375,2.2723079240136,0.650010118476786,13.8364861111111,0.721928094887362
"35",0.62,0.5227,0.524,0.0151054238930937,-419.067193312441,0.191958775014557,123.173383032542,0.752629390514895,2.55351920109277,0.0579549111824716,1.78125,2.04102042667262e-06,0.0579549111824716,0.351710340687871,0.124013571473961,1.70565309992097,10.3510784613188,3.64980513818486,0.584466200240532,3.54694368799783,1.25065744073758,0.561415633293521,3.40705696246294,1.20133318032075,0.213956308696417,1.29843432918064,0.457829810096455,1.42298120352248,93.7472486596684,0.228625502273592,0.519914671661351,0.0408307826624831,-0.0702764574612837,0.196042354326018,0.397210014563672,-1031.45326937391,0.393149652313046,7.11179452592963,2.11537186128979,0.456064969786416,-1.31609622358943e-05,1.55042763167388,1.55351920109277,0.589378719106646,18.3966363679169,0.989587521222056
